MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
fffd61973fef3214ab785615dd8eb232,win8defender,1.1.15000.2,4.18.1806.18062,1.271.832.0,0,7,0,,53447,1,1,1,173,855,18,224,16,windows10,x86,10.0.0.0,16299,256,rs3,16299.15.x86fre.rs3_release.170928-1534,Pro,1,0,,0,117,ExistsNotSet,1,1,Notebook,Windows.Desktop,1443,256779,4,5,2256,,238475,HDD,99900,0,2048,Portable,15.5,1024,768,Mobile,,4294967295,10.0.16299.248,x86,rs3_release,16299,248,Professional,PROFESSIONAL,IBSClean,1,5,UNKNOWN,0,OFFLINE,Retail,,0,Retail,,355,19948,0,,0,0,0,0,0,11,1
fffd61e482be4c707d172310b51b3f05,win8defender,1.1.15200.1,4.18.1807.18075,1.275.151.0,0,7,0,,53447,1,1,1,133,86529,,255,46,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,ExistsNotSet,1,1,Notebook,Windows.Desktop,525,318776,4,5,2697,,244198,SSD,102986,0,8192,Notebook,13.9,1920,1080,Mobile,,62,10.0.17134.137,amd64,rs4_release,17134,137,Core,CORE,UUPUpgrade,39,160,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,142,62345,1,,0,0,0,0,0,7,1
fffd62e904c85ed46e36e5135286c54b,win8defender,1.1.15200.1,4.12.16299.15,1.275.608.0,0,7,0,,43856,2,1,1,205,109734,,211,182,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,111,RequireAdmin,1,1,Notebook,Windows.Desktop,585,189819,4,5,2527,,476940,HDD,233408,0,4096,Notebook,13.2,1366,768,Mobile,lip,0,10.0.16299.309,amd64,rs3_release,16299,309,Core,CORE,UUPUpgrade,29,125,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,556,63437,0,0,0,0,0,0,0,3,0
fffd6388c2ccc8b233a657bd312598bb,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1420.0,0,7,0,,53447,1,1,1,29,34756,27,35,171,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Education,1,0,,0,137,ExistsNotSet,0,1,Desktop,Windows.Desktop,516,188345,8,5,2958,,476940,UNKNOWN,476373,0,8192,Desktop,19.1,1600,900,Desktop,,4294967295,10.0.17134.165,amd64,rs4_release,17134,165,Education,EDUCATION,UUPUpgrade,26,119,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,2847,1,,0,0,0,0,1,10,1
fffd64a6c8ae1c0f60a38cee7ff9353e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1341.0,0,7,0,,23718,2,0,1,135,80060,,89,88,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,0,0,,0,137,RequireAdmin,1,1,Notebook,Windows.Desktop,2102,242491,2,5,1998,,476940,HDD,461150,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.285,amd64,rs4_release,17134,285,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,14,49,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33105,1,,0,0,0,0,0,10,0
fffd657d294b514b871698cc09af6bcf,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1704.0,0,7,0,,53447,1,1,1,11,,27,98,103,windows10,x64,10.0.0.0,14393,768,rs1,14393.2125.amd64fre.rs1_release.180301-2139,Home,1,0,,0,98,RequireAdmin,1,1,Notebook,Windows.Desktop,4490,308128,2,5,3420,,476940,HDD,476029,0,4096,Notebook,15.5,1366,768,Mobile,lion,0,10.0.14393.2125,amd64,rs1_release,14393,2125,Core,CORE,Update,5,26,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,556,57104,0,0,0,0,0,0,0,15,1
fffd65c5f9b6cde6bde93ba7665ae46c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1632.0,0,7,0,,53447,1,1,1,53,80583,27,71,52,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Desktop,Windows.Desktop,3035,263642,8,5,2962,,238475,SSD,237510,0,16384,Desktop,24,1920,1080,Desktop,,4294967295,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,Reset,4,24,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,63992,0,,0,0,0,0,1,15,1
fffd66e172fc60ed78ea57703366c989,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1025.0,0,7,0,,49480,2,1,1,141,65808,27,167,227,windows10,x64,10.0.0.0,14393,768,rs1,14393.2189.amd64fre.rs1_release.180329-1711,Home,1,0,,0,98,ExistsNotSet,1,1,Notebook,Windows.Desktop,585,189211,2,5,2097,,476940,HDD,475799,0,2048,Notebook,15.5,1366,768,Mobile,,0,10.0.14393.2189,amd64,rs1_release,14393,2189,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,9,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63103,1,,0,0,0,0,0,10,1
fffd675b5d2f79fa02c891f963ef4934,win8defender,1.1.15200.1,4.18.1807.18075,1.275.674.0,0,7,0,,42652,2,1,1,44,16668,27,57,218,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,RequireAdmin,1,1,Desktop,Windows.Desktop,4589,313586,4,5,2531,,715404,Unspecified,713907,0,4096,Desktop,18.5,1366,768,Desktop,,4294967295,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,Upgrade,10,35,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,142,3554,0,0,0,0,0,0,0,10,0
fffd6a18c9b1c0f386acb33a9d4ac3a8,win8defender,1.1.15100.1,4.13.17134.191,1.273.717.0,0,7,0,,53447,1,1,1,43,134580,27,53,42,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Desktop,Windows.Desktop,1980,317708,2,5,3486,,953869,HDD,81925,0,4096,Desktop,21.5,1920,1080,Desktop,,4294967295,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,Clean,37,158,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,35043,0,,0,0,0,0,0,7,1
fffd6e24fde67b2bc64c200f3b2933e3,win8defender,1.1.15000.2,4.14.17639.18041,1.271.253.0,0,7,0,,61343,2,1,1,93,13354,27,119,64,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,0,0,,0,108,Off,1,1,Notebook,Windows.Desktop,2102,241876,4,5,2382,,953869,HDD,937877,0,8192,Notebook,15.5,1366,768,Mobile,,0,10.0.15063.1029,amd64,rs2_release,15063,1029,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33105,1,,0,0,0,0,0,8,0
fffd70e9a54f41fa8c8d43d1a7741394,win8defender,1.1.15100.1,4.13.17134.1,1.273.545.0,0,7,0,,47238,2,1,1,141,31777,27,167,227,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Notebook,Windows.Desktop,2668,171356,4,5,3022,,953869,HDD,912798,0,4096,Notebook,14,1366,768,Mobile,,0,10.0.17134.165,amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,Refresh,9,34,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,628,8939,1,,0,0,0,0,1,10,0
fffd7119443afc94db01fe14b86e07ac,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1791.0,0,7,0,,53447,1,1,1,80,7182,27,101,107,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,,1,1,Notebook,Windows.Desktop,1443,256683,4,1,83,,953869,HDD,940287,0,8192,Notebook,15.5,1920,1080,Mobile,,0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,Core,CORE,Other,6,28,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,355,6872,1,,0,0,0,0,0,3,0
fffd716b16897c13dbebbed9c8133502,win8defender,1.1.15100.1,4.18.1807.18075,1.273.933.0,0,0,1,,2825,3,2,1,90,,,277,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,RequireAdmin,1,1,Desktop,Windows.Desktop,639,188627,8,5,3730,,953869,HDD,953317,0,12288,Desktop,20.1,1680,1050,Desktop,,4294967295,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8,31,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,134,20050,0,0,0,0,0,0,0,15,0
fffd71a36d495986acfbb78d01c39406,win8defender,1.1.14800.3,4.14.17639.18041,1.267.1629.0,0,7,0,,53447,1,1,1,195,28975,18,258,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1,0,,0,117,,1,1,Notebook,Windows.Desktop,585,189332,4,5,2569,,953869,HDD,352491,0,4096,Laptop,14,1366,768,Mobile,,0,10.0.16299.371,amd64,rs3_release,16299,371,Professional,PROFESSIONAL,UUPUpgrade,8,31,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,807,64578,0,,0,0,0,0,0,1,1
fffd71b474009a26d508fef787dd893f,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1523.0,0,7,0,,53447,1,1,1,141,117555,18,167,227,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,ExistsNotSet,1,1,Notebook,Windows.Desktop,2102,242491,4,5,2373,,953869,HDD,936294,0,8192,Notebook,13.9,1366,768,Mobile,lion,0,10.0.17134.112,amd64,rs4_release,17134,112,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,10,35,Notify,0,IS_GENUINE,OEM:DM,0,0,Retail,0,554,33121,1,0,0,0,0,0,0,10,1
fffd71c5fd5637e3759f3842949df8f8,win8defender,1.1.15100.1,4.18.1807.18075,1.273.810.0,0,7,0,,7945,2,1,1,141,98087,18,167,227,windows10,x86,10.0.0.0,16299,256,rs3,16299.15.x86fre.rs3_release.170928-1534,Pro,1,0,,0,117,Off,1,1,Desktop,Windows.Desktop,1530,191765,2,5,1970,,152627,Unspecified,152113,0,4096,Desktop,17.6,1280,768,Desktop,,4294967295,10.0.16299.431,x86,rs3_release,16299,431,Professional,PROFESSIONAL,UUPUpgrade,10,35,Notify,0,INVALID_LICENSE,Retail,,0,Retail,0,142,12536,0,0,0,0,0,0,0,10,1
fffd72f8db674ddcc8636ec5fe16c1ce,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1667.0,0,7,0,,53447,1,1,1,95,143546,27,121,75,windows10,x64,10.0.0.0,15063,256,rs2,15063.0.amd64fre.rs2_release.170317-1834,Pro,1,0,,0,108,,1,1,Notebook,Windows.Desktop,525,331201,4,5,2697,,953869,HDD,199500,0,8192,Notebook,15.5,1920,1080,Mobile,,28,10.0.15063.966,amd64,rs2_release,15063,966,Professional,PROFESSIONAL,IBSClean,8,31,UNKNOWN,0,IS_GENUINE,Volume:GVLK,,0,Retail,,142,69843,0,,0,0,0,0,0,11,1
fffd732d52e3f7857c3ebfd199ef9559,win8defender,1.1.15100.1,4.18.1806.18062,1.273.488.0,0,7,0,,53447,1,1,1,149,10934,18,181,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,ExistsNotSet,1,1,Notebook,Windows.Desktop,525,331260,2,5,2012,,476940,HDD,454536,1,4096,Notebook,15.5,1366,768,Mobile,lion,384,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Core,CORE,UUPUpgrade,8,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,Retail,0,0,Retail,0,142,70161,1,0,0,0,0,0,0,15,1
fffd7476b4b16f19ea3207675015e4dd,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1332.0,0,7,0,,49480,2,1,1,29,16280,18,35,171,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1,0,,0,107,RequireAdmin,1,1,Notebook,Windows.Desktop,585,189557,4,5,2412,,953869,HDD,952727,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.15063.786,amd64,rs2_release,15063,786,Core,CORE,Upgrade,8,31,Notify,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63122,1,,0,0,0,0,1,10,0
fffd74a80f59f3f9917a82deed740c16,win8defender,1.1.14600.4,4.13.17134.228,1.263.48.0,0,7,0,,59792,1,0,1,203,143782,18,255,46,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,0,0,,0,137,,1,1,Notebook,Windows.Desktop,585,313532,4,5,2697,,244198,SSD,243582,0,8192,Notebook,13.9,1920,1080,Mobile,,0,10.0.17134.286,amd64,rs4_release,17134,286,Core,CORE,IBSClean,39,160,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,556,63140,1,,0,0,0,0,,,0
fffd78088c9f1c44ed5163b2f06de871,win8defender,1.1.15200.1,4.10.209.0,1.275.1606.0,0,,0,,23308,2,1,1,110,7035,18,134,182,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19101.amd64fre.winblue_ltsb_escrow.180718-1800,Home,0,0,,0,333,RequireAdmin,1,1,Notebook,Windows.Desktop,585,189352,4,5,2569,mid,953869,HDD,98649,0,4096,Notebook,15.5,1366,768,Mobile,lion,0,10.0.10586.164,amd64,th2_release,10586,164,Core,CORE,Update,29,125,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,556,64689,0,0,0,0,0,0,0,3,1
fffd78dd6a5725474c48e4a541cf7c99,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1420.0,0,7,0,,53447,1,1,1,21,137492,,39,34,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,ExistsNotSet,1,1,Notebook,Windows.Desktop,2668,170931,2,5,1984,,476940,HDD,199390,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,2,11,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,628,21621,0,,0,0,0,0,0,3,1
fffd7c635d74c5819adb6e43c2d6a822,win8defender,1.1.15200.1,4.18.1807.18075,1.275.631.0,0,7,0,,46688,2,1,1,173,67513,18,224,16,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,RequireAdmin,1,1,Notebook,Windows.Desktop,525,318740,4,5,2241,,122104,SSD,120966,0,8192,Notebook,13.2,1920,1080,Mobile,lion,54,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,1,5,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,142,62100,1,0,0,0,0,0,0,11,1
fffd7c7594ff6ab52431874110baf36f,mse,1.1.15200.1,4.10.209.0,1.275.992.0,0,7,0,,29199,1,1,0,171,131212,,211,182,windows7,x86,6.1.1.0,7601,768,windows7,7601.24214.x86fre.win7sp1_ldr_escrow.180801-1700,Invalid,1,0,,0,335,,,1,Notebook,Windows.Desktop,5682,338931,2,1,422,,238475,Unspecified,226080,0,2048,Notebook,15.5,1366,768,Mobile,,,10.0.10586.545,x86,th2_release,10586,545,Professional,PROFESSIONAL,Update,29,125,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,1075,63009,0,,0,0,0,0,0,3,1
fffd8321ba48f4094745ac4df3d668cf,win8defender,1.1.15300.6,4.18.1807.18075,1.277.51.0,0,7,0,,53447,1,1,1,160,159247,27,204,170,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,,137,RequireAdmin,1,1,Notebook,Windows.Desktop,1443,260814,4,5,2467,,305245,HDD,304264,0,4096,Laptop,14.1,1280,800,Mobile,lion,0,10.0.17134.285,amd64,rs4_release,17134,285,Professional,PROFESSIONAL,UUPUpgrade,25,115,FullAuto,0,IS_GENUINE,Retail,,0,Retail,0,355,20394,0,0,0,0,0,0,0,3,0
fffd8391e43886e84fee6a0d75e6fdf0,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1234.0,0,7,0,,23657,2,1,1,49,101182,,67,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,ExistsNotSet,1,1,Notebook,Windows.Desktop,2206,244755,4,1,37,,953869,HDD,934563,0,6144,Notebook,15.6,1366,768,Mobile,,302,10.0.17134.137,amd64,rs4_release,17134,137,Core,CORE,UUPUpgrade,6,28,Notify,0,IS_GENUINE,Retail,,0,Unknown,0,142,33137,1,0,0,0,0,0,0,3,1
fffd86ef24c984582c3a7b675a4702d4,win8defender,1.1.15300.5,4.13.17134.1,1.275.1176.0,0,7,0,,45157,2,1,1,141,629,27,240,233,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Notebook,Windows.Desktop,525,202926,2,5,2097,,476940,HDD,199385,0,2048,Notebook,13.9,1366,768,Mobile,,34,10.0.17134.112,amd64,rs4_release,17134,112,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,9,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,142,31768,0,,0,0,0,0,0,10,0
fffd8f8a3a5192c51968923756f4a8a1,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1618.0,0,7,0,,53447,1,1,1,43,10447,27,53,42,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Desktop,Windows.Desktop,4909,317701,4,5,2354,,953869,HDD,203503,0,16384,Desktop,27,1920,1080,Desktop,,4294967295,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,UUPUpgrade,37,158,Off,0,IS_GENUINE,Retail,,0,Retail,,142,25638,0,,0,0,0,0,1,7,0
fffd91089f40cffa7d0584902e2324d9,win8defender,1.1.15100.1,4.18.1807.18075,1.273.881.0,0,7,0,,53447,1,1,1,170,13563,18,277,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Notebook,Windows.Desktop,2206,230219,4,5,2375,,476940,HDD,250000,0,4096,Notebook,15.5,1366,768,Mobile,,0,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,Reset,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,554,33070,0,,0,0,0,0,1,3,0
fffd9156fa512a629b69887bba0a6719,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1691.0,0,7,0,,53447,1,1,1,203,143782,27,255,46,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,RequireAdmin,0,1,Notebook,Windows.Desktop,525,318739,4,5,3145,,244198,SSD,243422,0,4096,Notebook,13.2,1920,1080,Mobile,lion,13,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,39,160,Notify,0,IS_GENUINE,OEM:DM,0,0,Retail,0,142,62096,1,0,0,0,0,0,0,7,1
fffd91f1926bbfbebc4559692766aab5,win8defender,1.1.15200.1,4.18.1807.18075,1.275.644.0,0,7,0,,53447,1,1,1,158,88163,,277,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1,0,,0,137,,1,1,Notebook,Windows.Desktop,525,225827,8,5,3038,,122104,SSD,120912,0,8192,Notebook,15.5,1920,1080,Mobile,,165,10.0.17134.228,amd64,rs4_release,17134,228,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,8,31,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,,142,38329,1,,0,0,0,0,0,1,0
fffd936a725c1dec48d9a29f394c6909,win8defender,1.1.14600.4,4.12.17007.18022,1.263.656.0,0,7,0,,60635,2,1,1,97,47498,27,126,124,windows10,x86,10.0.0.0,15063,256,rs2,15063.0.x86fre.rs2_release.170317-1834,Pro,0,0,,,107,RequireAdmin,1,1,Desktop,Windows.Desktop,4589,276863,2,5,3204,,152627,Unspecified,69491,0,2048,Desktop,18.9,1440,900,Desktop,,4294967295,10.0.15063.729,x86,rs2_release,15063,729,Professional,PROFESSIONAL,Update,18,72,Notify,0,IS_GENUINE,Retail,0,0,Retail,0,142,3104,0,0,0,0,0,0,0,15,0
fffd94d0aa15e5371497600bc04cc7fc,win8defender,1.1.15200.1,4.18.1807.18075,1.275.151.0,0,7,0,,53447,1,1,1,78,113527,,89,88,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1,0,,0,117,ExistsNotSet,1,1,Notebook,Windows.Desktop,2206,245939,4,5,2294,,476940,HDD,476324,0,4096,Notebook,13.9,1366,768,Mobile,,0,10.0.16299.371,amd64,rs3_release,16299,371,Core,CORE,IBSClean,14,49,UNKNOWN,0,IS_GENUINE,Retail,,0,Retail,,554,33095,1,,0,1,0,0,0,10,1
fffd96afa72e029092b5d397e9618002,win8defender,1.1.13701.0,4.9.10586.589,1.241.413.0,0,7,0,221,16736,2,2,1,85,129210,27,114,225,windows10,x64,10.0.0.0,10586,768,th2,10586.589.amd64fre.th2_release.160906-1759,Home,1,0,,,84,ExistsNotSet,1,1,Notebook,Windows.Desktop,2206,229762,2,5,1985,,476940,HDD,452373,0,2048,Notebook,43,1280,720,Mobile,lion,0,10.0.10586.589,amd64,th2_release,10586,589,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,9,34,FullAuto,0,IS_GENUINE,Retail,0,0,Retail,0,554,33130,1,0,0,0,0,0,0,10,1
fffd9869d73a28c769500a695c7f3438,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1311.0,0,7,0,,53447,1,1,1,97,133648,27,126,124,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,,1,1,Notebook,Windows.Desktop,585,317864,2,5,3268,,120196,SSD,119224,1,3072,Notebook,15.6,1366,768,Mobile,,0,10.0.17134.112,amd64,rs4_release,17134,112,Professional,PROFESSIONAL,UUPUpgrade,18,72,Notify,0,IS_GENUINE,Retail,,0,Retail,,127,63086,0,,0,0,0,0,0,15,0
fffd9ac471356bd837b1c7f5613d7935,win8defender,1.1.15200.1,4.18.1807.18075,1.275.687.0,0,7,0,,53447,1,1,1,51,40608,27,98,103,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1,0,,0,111,,1,1,Notebook,Windows.Desktop,525,331226,2,5,3405,,476940,HDD,475972,0,4096,Notebook,15.6,1366,768,Mobile,,438,10.0.16299.248,amd64,rs3_release,16299,248,Professional,PROFESSIONAL,UUPUpgrade,5,26,FullAuto,0,IS_GENUINE,Retail,,0,Retail,,142,70000,0,,0,0,0,0,0,6,1
fffd9b7b0ed6e731513767f340431315,win8defender,1.1.15200.1,4.12.16299.15,1.275.1397.0,0,7,0,,46669,2,1,1,141,92213,18,167,227,windows10,x86,10.0.0.0,16299,768,rs3,16299.15.x86fre.rs3_release.170928-1534,Home,1,0,,0,135,RequireAdmin,1,1,Notebook,Windows.Desktop,4142,120211,2,5,2052,,305245,HDD,115712,0,2048,Laptop,14,1366,768,Mobile,lion,0,10.0.16299.125,x86,rs3_release,16299,125,Core,CORE,Update,9,34,Notify,0,IS_GENUINE,Retail,,0,Retail,0,807,3999,0,0,0,0,0,0,0,10,0
fffd9dc305b51580cad6024053d6dcae,win8defender,1.1.15200.1,4.12.16299.15,1.275.974.0,0,7,0,,7945,2,1,1,110,7035,27,267,251,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1,0,,0,117,,1,1,Notebook,Windows.Desktop,2668,171478,4,1,91,,953869,HDD,926992,0,8192,Notebook,15.5,1366,768,Mobile,,0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,35,148,UNKNOWN,0,IS_GENUINE,OEM:DM,,0,Retail,,628,13171,1,,0,0,0,0,0,11,0
fffda4378379a102a2fba53368ca8826,win8defender,1.1.15200.1,4.18.1807.18075,1.275.388.0,0,7,0,,47238,2,1,1,8,85219,,205,172,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1,0,,0,137,RequireAdmin,1,1,Detachable,Windows.Desktop,3150,313507,4,5,2668,,244198,SSD,241869,0,8192,Laptop,12.3,2736,1824,Slate,lion,37,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,27,120,FullAuto,0,IS_GENUINE,OEM:DM,,0,Retail,0,677,7759,1,0,0,1,1,1,0,11,1
